date,impressions
3/10/2018,0
3/10/2018,40
3/10/2018,109
3/10/2018,1
3/10/2018,5
3/10/2018,22
3/10/2018,1
3/10/2018,15
3/10/2018,1
3/10/2018,2
3/10/2018,14
3/10/2018,22
3/10/2018,32
3/10/2018,1
3/10/2018,2
3/10/2018,4
3/10/2018,17
3/10/2018,1
3/10/2018,3
3/10/2018,8
3/10/2018,66
3/10/2018,0
3/10/2018,4
3/10/2018,2
3/10/2018,1
3/10/2018,2
3/10/2018,7
3/10/2018,2
3/10/2018,14
3/10/2018,25
3/10/2018,0
3/10/2018,1
3/10/2018,1
3/10/2018,8
3/10/2018,11
3/10/2018,0
3/10/2018,3
3/10/2018,0
3/10/2018,1
3/10/2018,56
3/10/2018,31
3/10/2018,20
3/10/2018,3
3/10/2018,1
3/10/2018,1
3/10/2018,7
3/10/2018,7
3/10/2018,15
3/10/2018,31
3/10/2018,4
3/10/2018,8
3/10/2018,449
3/10/2018,878
3/10/2018,2
3/10/2018,1
3/10/2018,3
3/10/2018,0
3/10/2018,4
3/10/2018,0
3/10/2018,1
3/10/2018,10
3/10/2018,1
3/10/2018,7
3/10/2018,35
3/10/2018,25
3/10/2018,0
3/10/2018,4
3/10/2018,2
3/10/2018,0
3/10/2018,1
3/10/2018,4
3/10/2018,16
3/10/2018,20
3/10/2018,15
3/10/2018,1
3/10/2018,1
3/10/2018,2
3/10/2018,2
3/10/2018,2
3/10/2018,1
3/10/2018,4
3/10/2018,0
3/10/2018,1
3/10/2018,1
3/10/2018,4
3/10/2018,26
3/10/2018,2
3/10/2018,1
3/10/2018,12
3/10/2018,31
3/10/2018,1
3/10/2018,10
3/10/2018,0
3/10/2018,7
3/10/2018,10
3/10/2018,0
3/10/2018,1
3/10/2018,8
3/10/2018,2
3/10/2018,33
3/10/2018,17
3/10/2018,2
3/10/2018,2
3/10/2018,7
3/10/2018,1
3/10/2018,11
3/10/2018,6
3/10/2018,3
3/10/2018,0
3/10/2018,43
3/10/2018,36
3/10/2018,6
3/10/2018,8
3/10/2018,7
3/10/2018,1
3/10/2018,17
3/10/2018,0
3/10/2018,1
3/10/2018,20
3/10/2018,4
3/10/2018,0
3/10/2018,56
3/10/2018,53
3/10/2018,0
3/10/2018,2
3/10/2018,15
3/10/2018,2
3/10/2018,10
3/10/2018,1
3/10/2018,1
3/10/2018,2
3/10/2018,5
3/10/2018,1
3/10/2018,0
3/10/2018,0
3/10/2018,4
3/10/2018,0
3/10/2018,10
3/10/2018,29
3/10/2018,7
3/10/2018,12
3/10/2018,6
3/10/2018,14
3/10/2018,0
3/10/2018,1
3/10/2018,1
3/10/2018,5
3/10/2018,51
3/10/2018,2
3/10/2018,1
3/10/2018,1
3/10/2018,0
3/10/2018,18
3/10/2018,61
3/10/2018,12
3/10/2018,12
3/10/2018,6
3/10/2018,3
3/10/2018,2
3/10/2018,1
3/10/2018,3
3/10/2018,12
3/10/2018,33
3/10/2018,1
3/10/2018,5
3/10/2018,4
3/10/2018,48
3/10/2018,6
3/10/2018,11
3/10/2018,2
3/10/2018,29
3/10/2018,27
3/10/2018,3
3/10/2018,1
3/10/2018,1
3/10/2018,12
3/10/2018,2
3/10/2018,11
3/10/2018,34
3/10/2018,1
3/10/2018,1
3/10/2018,0
3/10/2018,12
3/10/2018,3
3/10/2018,12
3/10/2018,2
3/10/2018,6
3/10/2018,1
3/10/2018,4
3/10/2018,43
3/10/2018,48
3/10/2018,3
3/10/2018,2
3/10/2018,13
3/10/2018,2
3/10/2018,1
3/10/2018,41
3/10/2018,61
3/10/2018,34
3/10/2018,13
3/10/2018,0
3/10/2018,12
3/10/2018,0
3/10/2018,8
3/10/2018,0
3/10/2018,2
3/10/2018,1
3/10/2018,5
3/10/2018,3
3/10/2018,2
3/10/2018,0
3/10/2018,0
3/10/2018,28
3/10/2018,4
3/10/2018,13
3/10/2018,14
3/10/2018,31
3/10/2018,2
3/10/2018,3
3/10/2018,0
3/10/2018,6
3/10/2018,10
3/10/2018,0
3/10/2018,4
3/10/2018,11
3/10/2018,5
3/10/2018,6
3/10/2018,7
3/10/2018,1
3/10/2018,1
3/10/2018,0
3/10/2018,3
3/10/2018,1
3/10/2018,2
3/10/2018,19
3/10/2018,3
3/10/2018,2
3/10/2018,2
3/10/2018,2
3/10/2018,1
3/10/2018,0
3/10/2018,2
3/10/2018,2
3/10/2018,2
3/10/2018,2
3/10/2018,0
3/10/2018,1
3/10/2018,3
3/10/2018,10
3/10/2018,34
3/10/2018,1
3/10/2018,4
3/10/2018,9
3/10/2018,1
3/10/2018,1
3/10/2018,68
3/10/2018,105
3/10/2018,0
3/10/2018,0
3/10/2018,23
3/10/2018,1
3/10/2018,35
3/10/2018,5
3/10/2018,1
3/10/2018,2
3/10/2018,0
3/10/2018,20
3/10/2018,123
3/10/2018,2
3/10/2018,3
3/10/2018,3
3/10/2018,4
3/10/2018,3
3/10/2018,1
3/10/2018,13
3/10/2018,0
3/10/2018,1
3/10/2018,1
3/10/2018,3
3/10/2018,32
3/10/2018,3
3/10/2018,1
3/10/2018,2
3/10/2018,8
3/10/2018,2
3/10/2018,4
3/10/2018,2
3/10/2018,0
3/10/2018,6
3/10/2018,5
3/10/2018,9
3/10/2018,1
3/10/2018,0
3/10/2018,1
3/10/2018,2
3/10/2018,4
3/10/2018,4
3/10/2018,16
3/10/2018,1
3/10/2018,2
3/10/2018,1
3/10/2018,1
3/10/2018,1
3/10/2018,0
3/10/2018,15
3/10/2018,4
3/10/2018,29
3/10/2018,0
3/10/2018,0
3/10/2018,50
3/10/2018,5
3/10/2018,21
3/10/2018,2
3/10/2018,1
3/10/2018,3
3/10/2018,21
3/10/2018,11
3/10/2018,8
3/10/2018,18
3/10/2018,7
3/10/2018,0
3/10/2018,44
3/10/2018,14
3/10/2018,1
3/10/2018,4
3/10/2018,18
3/10/2018,10
3/10/2018,24
3/10/2018,5
3/10/2018,1
3/10/2018,11
3/10/2018,4
3/10/2018,16
3/10/2018,1
3/10/2018,9
3/10/2018,2
3/10/2018,10
3/10/2018,43
3/10/2018,1
3/10/2018,10
3/10/2018,18
3/10/2018,9
3/10/2018,21
3/10/2018,1
3/10/2018,4
3/10/2018,2
3/10/2018,3
3/10/2018,1
3/10/2018,1
3/10/2018,4
3/10/2018,16
3/10/2018,2
3/10/2018,4
3/10/2018,28
3/10/2018,2
3/10/2018,10
3/10/2018,34
3/10/2018,36
3/10/2018,17
3/10/2018,9
3/10/2018,24
3/10/2018,2
3/10/2018,29
3/10/2018,6
3/10/2018,57
3/10/2018,6
3/10/2018,2
3/10/2018,4
3/10/2018,27
3/10/2018,32
3/10/2018,0
3/10/2018,0
3/10/2018,1
3/10/2018,1
3/10/2018,24
3/10/2018,46
3/10/2018,9
3/10/2018,73
3/10/2018,0
3/10/2018,25
3/10/2018,2
3/10/2018,9
3/10/2018,13
3/10/2018,1
3/10/2018,50
3/10/2018,28
3/10/2018,1
3/10/2018,1
3/10/2018,23
3/10/2018,21
3/10/2018,33
3/10/2018,8
3/10/2018,61
3/10/2018,2
3/10/2018,45
3/10/2018,2
3/10/2018,3
3/10/2018,0
3/10/2018,12
3/10/2018,4
3/10/2018,5
3/10/2018,22
3/10/2018,0
3/10/2018,0
3/10/2018,0
3/10/2018,5
3/10/2018,12
3/10/2018,54
3/10/2018,2
3/10/2018,25
3/10/2018,0
3/10/2018,42
3/10/2018,52
3/10/2018,2
3/10/2018,35
3/10/2018,1
3/10/2018,1
3/10/2018,2
3/10/2018,17
3/10/2018,46
3/10/2018,1
3/10/2018,116
3/10/2018,53
3/10/2018,5
3/10/2018,12
3/10/2018,2
3/10/2018,25
3/10/2018,28
3/10/2018,37
3/10/2018,1
3/10/2018,1
3/10/2018,13
3/10/2018,3
3/10/2018,24
3/10/2018,62
3/10/2018,3
3/10/2018,4
3/10/2018,18
3/10/2018,1
3/10/2018,8
3/10/2018,0
3/10/2018,10
3/10/2018,71
3/10/2018,1
3/10/2018,15
3/10/2018,1
3/10/2018,2
3/10/2018,4
3/10/2018,13
3/10/2018,12
3/10/2018,1
3/10/2018,1
3/10/2018,53
3/10/2018,1
3/10/2018,0
3/10/2018,1
3/10/2018,2
3/10/2018,18
3/10/2018,0
3/10/2018,3
3/10/2018,54
3/10/2018,1
3/10/2018,1
3/10/2018,1
3/10/2018,1
3/10/2018,55
3/10/2018,35
3/10/2018,25
3/10/2018,81
3/10/2018,1
3/10/2018,21
3/10/2018,3
3/10/2018,0
3/10/2018,3
3/10/2018,54
3/10/2018,6
3/10/2018,2
3/10/2018,19
3/10/2018,115
3/10/2018,3
3/10/2018,1
3/10/2018,1
3/10/2018,9
3/10/2018,9
3/10/2018,1
3/10/2018,8
3/10/2018,4
3/10/2018,0
3/10/2018,7
3/10/2018,55
3/10/2018,17
3/10/2018,1
3/10/2018,24
3/10/2018,2
3/10/2018,10
3/10/2018,1
3/10/2018,3
3/10/2018,26
3/10/2018,1
3/10/2018,17
3/10/2018,17
3/10/2018,1
3/10/2018,4
3/10/2018,2
3/10/2018,6
3/10/2018,7
3/10/2018,45
3/10/2018,9
3/10/2018,10
3/10/2018,2
3/10/2018,10
3/10/2018,14
3/10/2018,8
3/10/2018,10
3/10/2018,5
3/10/2018,11
3/10/2018,2
3/10/2018,21
3/10/2018,10
3/10/2018,0
3/10/2018,26
3/10/2018,1
3/10/2018,28
3/10/2018,0
3/10/2018,1
3/10/2018,8
3/10/2018,3
3/10/2018,1
3/10/2018,1
3/10/2018,12
3/10/2018,21
3/10/2018,23
3/10/2018,73
3/10/2018,1
3/10/2018,8
3/10/2018,37
3/10/2018,2
3/10/2018,10
3/10/2018,11
3/10/2018,20
3/10/2018,2
3/10/2018,2
3/10/2018,4
3/10/2018,6
3/10/2018,0
3/10/2018,25
3/10/2018,34
3/10/2018,0
3/10/2018,4
3/10/2018,12
3/10/2018,1
3/10/2018,7
3/10/2018,8
3/10/2018,45
3/10/2018,10
3/10/2018,35
3/10/2018,0
3/10/2018,4
3/10/2018,1
3/10/2018,20
3/10/2018,17
3/10/2018,2
3/10/2018,19
3/10/2018,1
3/10/2018,3
3/10/2018,0
3/10/2018,1
3/10/2018,16
3/10/2018,1
3/10/2018,6
3/10/2018,4
3/10/2018,13
3/10/2018,0
3/10/2018,3
3/10/2018,1
3/10/2018,20
3/10/2018,78
3/10/2018,6
3/10/2018,13
3/10/2018,14
3/10/2018,22
3/10/2018,3
3/10/2018,2
3/10/2018,14
3/10/2018,2
3/10/2018,41
3/10/2018,0
3/10/2018,1
3/10/2018,11
3/10/2018,3
3/10/2018,0
3/10/2018,1
3/10/2018,21
3/10/2018,1
3/10/2018,15
3/10/2018,19
3/10/2018,0
3/10/2018,5
3/10/2018,4
3/10/2018,37
3/10/2018,1
3/10/2018,2
3/10/2018,9
3/10/2018,3
3/10/2018,0
3/10/2018,29
3/10/2018,55
3/10/2018,14
3/10/2018,25
3/10/2018,27
3/10/2018,1
3/10/2018,0
3/10/2018,0
3/10/2018,1
3/10/2018,14
3/10/2018,0
3/10/2018,16
3/10/2018,15
3/10/2018,1
3/10/2018,2
3/10/2018,12
3/10/2018,1
3/10/2018,2
3/10/2018,0
3/10/2018,5
3/10/2018,0
3/10/2018,22
3/10/2018,6
3/10/2018,2
3/10/2018,0
3/10/2018,7
3/10/2018,9
3/10/2018,6
3/10/2018,1
3/10/2018,8
3/10/2018,13
3/10/2018,11
3/10/2018,1
3/10/2018,1
3/10/2018,2
3/10/2018,0
3/10/2018,2
3/10/2018,5
3/10/2018,6
3/10/2018,1
3/10/2018,13
3/10/2018,1
3/10/2018,1
3/10/2018,110
3/10/2018,47
3/10/2018,1
3/10/2018,3
3/10/2018,4
3/10/2018,2
3/10/2018,2
3/10/2018,2
3/10/2018,705
3/10/2018,1209
3/10/2018,9
3/10/2018,20
3/10/2018,2
3/10/2018,1
3/10/2018,7
3/10/2018,6
3/10/2018,3
3/10/2018,16
3/10/2018,5
3/10/2018,21
3/10/2018,27
3/10/2018,17
3/10/2018,1
3/10/2018,31
3/10/2018,3
3/10/2018,8
3/10/2018,23
3/10/2018,5
3/10/2018,7
3/10/2018,2
3/10/2018,27
3/10/2018,12
3/10/2018,5
3/10/2018,8
3/10/2018,1
3/10/2018,11
3/10/2018,30
3/10/2018,5
3/10/2018,1
3/10/2018,0
3/10/2018,17
3/10/2018,2
3/10/2018,23
3/10/2018,0
3/10/2018,6
3/10/2018,1
3/10/2018,16
3/10/2018,5
3/10/2018,23
3/10/2018,38
3/10/2018,23
3/10/2018,12
3/10/2018,1
3/10/2018,8
3/10/2018,1
3/10/2018,1
3/10/2018,1
3/10/2018,12
3/10/2018,50
3/10/2018,0
3/10/2018,6
3/10/2018,21
3/10/2018,2
3/10/2018,11
3/10/2018,1
3/10/2018,2
3/10/2018,20
3/10/2018,2
3/10/2018,16
3/10/2018,41
3/10/2018,47
3/10/2018,1
3/10/2018,4
3/10/2018,53
3/10/2018,3
3/10/2018,7
3/10/2018,8
3/10/2018,1
3/10/2018,6
3/10/2018,1
3/10/2018,0
3/10/2018,3
3/10/2018,0
3/10/2018,10
3/10/2018,0
3/10/2018,2
3/10/2018,3
3/10/2018,1
3/10/2018,11
3/10/2018,1
3/10/2018,0
3/10/2018,9
3/10/2018,1
3/10/2018,20
3/10/2018,16
3/10/2018,7
3/10/2018,0
3/10/2018,3
3/10/2018,30
3/10/2018,0
3/10/2018,0
3/10/2018,2
3/10/2018,3
3/10/2018,48
3/10/2018,21
3/10/2018,0
3/10/2018,0
3/10/2018,2
3/10/2018,5
3/10/2018,24
3/10/2018,23
3/10/2018,32
3/10/2018,4
3/10/2018,1
3/10/2018,22
3/10/2018,16
3/10/2018,59
3/10/2018,168
3/10/2018,45
3/10/2018,0
3/10/2018,3
3/10/2018,5
3/10/2018,1
3/10/2018,3
3/10/2018,17
3/10/2018,0
3/10/2018,2
3/10/2018,19
3/10/2018,4
3/10/2018,2
3/10/2018,18
3/10/2018,174
3/10/2018,11
3/10/2018,1
3/10/2018,3
3/10/2018,1
3/10/2018,1
3/10/2018,16
3/10/2018,1
3/10/2018,9
3/10/2018,0
3/10/2018,8
3/10/2018,2
3/10/2018,1
3/10/2018,0
3/10/2018,57
3/10/2018,0
3/10/2018,3
3/10/2018,2
3/10/2018,2
3/10/2018,12
3/10/2018,1
3/10/2018,9
3/10/2018,64
3/10/2018,1
3/10/2018,27
3/10/2018,0
3/10/2018,63
3/10/2018,140
3/10/2018,3
3/10/2018,26
3/10/2018,122
3/10/2018,5
3/10/2018,6
3/10/2018,11
3/10/2018,17
3/10/2018,11
3/10/2018,13
3/10/2018,0
3/10/2018,23
3/10/2018,3
3/10/2018,21
3/10/2018,2
3/10/2018,25
3/10/2018,0
3/10/2018,2
3/10/2018,2
3/10/2018,27
3/10/2018,23
3/10/2018,8
3/10/2018,22
3/10/2018,1
3/10/2018,21
3/10/2018,1
3/10/2018,1
3/10/2018,14
3/10/2018,3
3/10/2018,26
3/10/2018,4
3/10/2018,3
3/10/2018,13
3/10/2018,18
3/10/2018,0
3/10/2018,0
3/10/2018,0
3/10/2018,12
3/10/2018,29
3/10/2018,44
3/10/2018,0
3/10/2018,0
3/10/2018,21
3/10/2018,36
3/10/2018,13
3/10/2018,3
3/10/2018,28
3/10/2018,1
3/10/2018,5
3/10/2018,0
3/10/2018,37
3/10/2018,6
3/10/2018,4
3/10/2018,3
3/10/2018,15
3/10/2018,1
3/10/2018,1
3/10/2018,1
3/10/2018,0
3/10/2018,12
3/10/2018,1
3/10/2018,14
3/10/2018,7
3/10/2018,36
3/10/2018,0
3/10/2018,5
3/10/2018,17
3/10/2018,14
3/10/2018,1
3/10/2018,2
3/10/2018,25
3/10/2018,6
3/10/2018,8
3/10/2018,1
3/10/2018,3
3/10/2018,0
3/10/2018,8
3/10/2018,0
3/10/2018,12
3/10/2018,0
3/10/2018,6
3/10/2018,0
3/10/2018,8
3/10/2018,2
3/10/2018,3
3/10/2018,25
3/10/2018,4
3/10/2018,4
3/10/2018,4
3/10/2018,22
3/10/2018,0
3/10/2018,7
3/10/2018,1
3/10/2018,24
3/10/2018,1
3/10/2018,2
3/10/2018,4
3/10/2018,4
3/10/2018,0
3/10/2018,0
3/10/2018,0
3/10/2018,6
3/10/2018,3
3/10/2018,45
3/10/2018,4
3/10/2018,0
3/10/2018,7
3/10/2018,1
3/10/2018,25
3/10/2018,7
3/10/2018,8
3/10/2018,3
3/10/2018,33
3/10/2018,27
3/10/2018,0
3/10/2018,19
3/10/2018,1
3/10/2018,9
3/10/2018,1
3/10/2018,10
3/10/2018,23
3/10/2018,2
3/10/2018,4
3/10/2018,138
3/10/2018,0
3/10/2018,7
3/10/2018,14
3/10/2018,1
3/10/2018,14
3/10/2018,11
3/10/2018,20
3/10/2018,1
3/10/2018,4
3/10/2018,8
3/10/2018,3
3/10/2018,34
3/10/2018,10
3/10/2018,35
3/10/2018,42
3/10/2018,15
3/10/2018,0
3/10/2018,0
3/10/2018,1
3/10/2018,0
3/10/2018,3
3/10/2018,4
3/10/2018,2
3/10/2018,15
3/10/2018,100
3/10/2018,39
3/10/2018,110
3/10/2018,0
3/10/2018,32
3/10/2018,2
3/10/2018,6
3/10/2018,2
3/10/2018,9
3/10/2018,2
3/10/2018,14
3/10/2018,1
3/10/2018,2
3/10/2018,17
3/10/2018,0
3/10/2018,29
3/10/2018,0
3/10/2018,1
3/10/2018,13
3/10/2018,8
3/10/2018,8
3/10/2018,1
3/10/2018,1
3/10/2018,5
3/10/2018,0
3/10/2018,0
3/10/2018,54
3/10/2018,37
3/10/2018,4
3/10/2018,46
3/10/2018,27
3/10/2018,6
3/10/2018,1
3/10/2018,23
3/10/2018,2
3/10/2018,43
3/10/2018,134
3/10/2018,3
3/10/2018,2
3/10/2018,2
3/10/2018,0
3/10/2018,9
3/10/2018,43
3/10/2018,26
3/10/2018,0
3/10/2018,1
3/10/2018,15
3/10/2018,1
3/10/2018,1
3/10/2018,1
3/10/2018,5
3/10/2018,24
3/10/2018,54
3/10/2018,0
3/10/2018,7
3/10/2018,1
3/10/2018,4
3/10/2018,5
3/10/2018,18
3/10/2018,1
3/10/2018,9
3/10/2018,4
3/10/2018,0
3/10/2018,0
3/10/2018,1
3/10/2018,13
3/10/2018,21
3/10/2018,0
3/10/2018,0
3/10/2018,5
3/10/2018,7
3/10/2018,4
3/10/2018,8
3/10/2018,5
3/10/2018,5
3/10/2018,3
3/10/2018,14
3/10/2018,42
3/10/2018,0
3/10/2018,1
3/10/2018,31
3/10/2018,22
3/10/2018,1
3/10/2018,2
3/10/2018,11
3/10/2018,42
3/10/2018,5
3/10/2018,2
3/10/2018,8
3/10/2018,0
3/10/2018,2
3/10/2018,3
3/10/2018,15
3/10/2018,0
3/10/2018,1
3/10/2018,3
3/10/2018,1
3/10/2018,15
3/10/2018,0
3/10/2018,4
3/10/2018,15
3/10/2018,35
3/10/2018,1
3/10/2018,9
3/10/2018,5
3/10/2018,0
3/10/2018,51
3/10/2018,0
3/10/2018,1
3/10/2018,2
3/10/2018,1
3/10/2018,1
3/10/2018,4
3/10/2018,357
3/10/2018,881
3/10/2018,0
3/10/2018,1
3/10/2018,9
3/10/2018,2
3/10/2018,4
3/10/2018,14
3/10/2018,13
3/10/2018,26
3/10/2018,0
3/10/2018,2
3/10/2018,4
3/10/2018,58
3/10/2018,7
3/10/2018,2
3/10/2018,3
3/10/2018,7
3/10/2018,2
3/10/2018,2
3/10/2018,2
3/10/2018,18
3/10/2018,3
3/10/2018,62
3/10/2018,1
3/10/2018,0
3/10/2018,24
3/10/2018,1
3/10/2018,35
3/10/2018,1
3/10/2018,3
3/10/2018,1
3/10/2018,6
3/10/2018,1
3/10/2018,9
3/10/2018,12
3/10/2018,2
3/10/2018,13
3/10/2018,24
3/10/2018,59
3/10/2018,99
3/10/2018,2
3/10/2018,2
3/10/2018,2
3/10/2018,5
3/10/2018,3
3/10/2018,7
3/10/2018,15
3/10/2018,9
3/10/2018,13
3/10/2018,4
3/10/2018,9
3/10/2018,6
3/10/2018,5
3/10/2018,8
3/10/2018,16
3/10/2018,11
3/10/2018,12
3/10/2018,15
3/10/2018,7
3/10/2018,16
3/10/2018,40
3/10/2018,31
3/10/2018,38
3/10/2018,66
3/10/2018,40
3/10/2018,63
3/10/2018,41
3/10/2018,82
3/10/2018,112
3/10/2018,124
3/10/2018,150
3/10/2018,0
3/10/2018,4
3/10/2018,4
3/10/2018,4
3/10/2018,4
3/10/2018,2
3/10/2018,3
3/10/2018,3
3/10/2018,2
3/10/2018,3
3/10/2018,5
3/10/2018,9
3/10/2018,22
3/10/2018,8
3/10/2018,4
3/10/2018,21
3/10/2018,14
3/10/2018,15
3/10/2018,10
3/10/2018,9
3/10/2018,6
3/10/2018,15
3/10/2018,5
3/10/2018,16
3/10/2018,21
3/10/2018,8
3/10/2018,12
3/10/2018,22
3/10/2018,17
3/10/2018,1622
3/10/2018,1466
3/10/2018,2120
3/10/2018,4553
3/10/2018,2192
3/10/2018,4477
3/10/2018,5140
3/10/2018,7429
3/10/2018,7244
3/10/2018,4879
3/10/2018,5426
3/10/2018,3681
3/10/2018,3139
3/10/2018,3006
3/10/2018,5804
3/10/2018,5949
3/10/2018,8778
3/10/2018,9629
3/10/2018,2518
3/10/2018,8098
3/10/2018,20112
3/10/2018,14379
3/10/2018,10189
3/10/2018,7133
3/10/2018,11597
3/10/2018,8421
3/10/2018,15529
3/10/2018,18493
3/10/2018,2
3/10/2018,6
3/10/2018,3
3/10/2018,2
3/10/2018,11
3/10/2018,4
3/10/2018,5
3/10/2018,5
3/10/2018,7
3/10/2018,5
3/10/2018,13
3/10/2018,6
3/10/2018,8
3/10/2018,8
3/10/2018,6
3/10/2018,9
3/10/2018,10
3/10/2018,7
3/10/2018,13
3/10/2018,10
3/10/2018,11
3/10/2018,12
3/10/2018,17
3/10/2018,17
3/10/2018,12
3/10/2018,31
3/10/2018,10
3/10/2018,18
3/10/2018,22
3/10/2018,154
3/10/2018,175
3/10/2018,227
3/10/2018,246
3/10/2018,531
3/10/2018,276
3/10/2018,578
3/10/2018,367
3/10/2018,480
3/10/2018,394
3/10/2018,332
3/10/2018,449
3/10/2018,366
3/10/2018,453
3/10/2018,432
3/10/2018,420
3/10/2018,428
3/10/2018,295
3/10/2018,722
3/10/2018,449
3/10/2018,397
3/10/2018,821
3/10/2018,1364
3/10/2018,556
3/10/2018,1086
3/10/2018,984
3/10/2018,834
3/10/2018,3
3/10/2018,23
3/10/2018,17
3/10/2018,16
3/10/2018,28
3/10/2018,7
3/10/2018,28
3/10/2018,22
3/10/2018,51
3/10/2018,50
3/10/2018,15
3/10/2018,25
3/10/2018,24
3/10/2018,28
3/10/2018,12
3/10/2018,66
3/10/2018,16
3/10/2018,61
3/10/2018,40
3/10/2018,14
3/10/2018,37
3/10/2018,24
3/10/2018,30
3/10/2018,44
3/10/2018,84
3/10/2018,40
3/10/2018,83
3/10/2018,45
3/10/2018,28
3/10/2018,2
3/10/2018,3
3/10/2018,7
3/10/2018,7
3/10/2018,2
3/10/2018,6
3/10/2018,14
3/10/2018,5
3/10/2018,7
3/10/2018,5
3/10/2018,5
3/10/2018,7
3/10/2018,6
3/10/2018,14
3/10/2018,8
3/10/2018,6
3/10/2018,10
3/10/2018,9
3/10/2018,27
3/10/2018,11
3/10/2018,11
3/10/2018,8
3/10/2018,13
3/10/2018,9
3/10/2018,18
3/10/2018,13
3/10/2018,14
3/10/2018,2
3/10/2018,6
3/10/2018,2
3/10/2018,8
3/10/2018,10
3/10/2018,9
3/10/2018,5
3/10/2018,6
3/10/2018,4
3/10/2018,6
3/10/2018,8
3/10/2018,4
3/10/2018,6
3/10/2018,2
3/10/2018,9
3/10/2018,6
3/10/2018,7
3/10/2018,8
3/10/2018,11
3/10/2018,14
3/10/2018,8
3/10/2018,13
3/10/2018,11
3/10/2018,9
3/10/2018,16
3/10/2018,10
3/10/2018,21
3/10/2018,9
3/10/2018,0
3/10/2018,0
3/10/2018,1
3/10/2018,0
3/10/2018,2
3/10/2018,1
3/10/2018,3
3/10/2018,5
3/10/2018,1
3/10/2018,3
3/10/2018,2
3/10/2018,2
3/10/2018,6
3/10/2018,8
3/10/2018,11
3/10/2018,3
3/10/2018,4
3/10/2018,11
3/10/2018,5
3/10/2018,10
3/10/2018,5
3/10/2018,10
3/10/2018,10
3/10/2018,5
3/10/2018,10
3/10/2018,20
3/10/2018,14
3/10/2018,10
3/10/2018,39
3/10/2018,27
3/10/2018,21
3/10/2018,54
3/10/2018,69
3/10/2018,42
3/10/2018,67
3/10/2018,77
3/10/2018,78
3/10/2018,49
3/10/2018,31
3/10/2018,39
3/10/2018,79
3/10/2018,41
3/10/2018,68
3/10/2018,39
3/10/2018,36
3/10/2018,80
3/10/2018,43
3/10/2018,112
3/10/2018,57
3/10/2018,252
3/10/2018,125
3/10/2018,177
3/10/2018,81
3/10/2018,77
3/10/2018,163
3/10/2018,112
3/10/2018,0
3/10/2018,3
3/10/2018,4
3/10/2018,3
3/10/2018,6
3/10/2018,3
3/10/2018,8
3/10/2018,8
3/10/2018,13
3/10/2018,7
3/10/2018,17
3/10/2018,15
3/10/2018,15
3/10/2018,12
3/10/2018,18
3/10/2018,15
3/10/2018,6
3/10/2018,26
3/10/2018,18
3/10/2018,15
3/10/2018,12
3/10/2018,13
3/10/2018,14
3/10/2018,13
3/10/2018,27
3/10/2018,24
3/10/2018,15
3/10/2018,18
3/10/2018,0
3/10/2018,7
3/10/2018,9
3/10/2018,8
3/10/2018,21
3/10/2018,10
3/10/2018,16
3/10/2018,7
3/10/2018,14
3/10/2018,22
3/10/2018,11
3/10/2018,15
3/10/2018,21
3/10/2018,14
3/10/2018,8
3/10/2018,12
3/10/2018,15
3/10/2018,17
3/10/2018,58
3/10/2018,26
3/10/2018,42
3/10/2018,26
3/10/2018,19
3/10/2018,82
3/10/2018,38
3/10/2018,71
3/10/2018,41
3/10/2018,67
3/10/2018,0
3/10/2018,0
3/10/2018,2
3/10/2018,13
3/10/2018,23
3/10/2018,6
3/10/2018,11
3/10/2018,27
3/10/2018,61
3/10/2018,16
3/10/2018,43
3/10/2018,47
3/10/2018,31
3/10/2018,43
3/10/2018,18
3/10/2018,62
3/10/2018,82
3/10/2018,23
3/10/2018,60
3/10/2018,62
3/10/2018,61
3/10/2018,49
3/10/2018,60
3/10/2018,144
3/10/2018,33
3/10/2018,59
3/10/2018,66
3/10/2018,53
3/10/2018,66
3/10/2018,67
3/10/2018,105
3/10/2018,64
3/10/2018,8
3/10/2018,6
3/10/2018,7
3/10/2018,11
3/10/2018,3
3/10/2018,15
3/10/2018,9
3/10/2018,11
3/10/2018,12
3/10/2018,5
3/10/2018,9
3/10/2018,12
3/10/2018,16
3/10/2018,35
3/10/2018,18
3/10/2018,21
3/10/2018,14
3/10/2018,39
3/10/2018,14
3/10/2018,13
3/10/2018,26
3/10/2018,49
3/10/2018,9
3/10/2018,20
3/10/2018,21
3/10/2018,17
3/10/2018,41
3/10/2018,19
3/10/2018,42
3/10/2018,1
3/10/2018,4
3/10/2018,3
3/10/2018,8
3/10/2018,5
3/10/2018,8
3/10/2018,5
3/10/2018,2
3/10/2018,13
3/10/2018,8
3/10/2018,11
3/10/2018,10
3/10/2018,7
3/10/2018,11
3/10/2018,2
3/10/2018,8
3/10/2018,7
3/10/2018,7
3/10/2018,17
3/10/2018,15
3/10/2018,10
3/10/2018,14
3/10/2018,11
3/10/2018,8
3/10/2018,12
3/10/2018,6
3/10/2018,13
3/10/2018,18
3/10/2018,16
3/10/2018,11
3/10/2018,14
3/10/2018,21
3/10/2018,14
3/10/2018,35
3/10/2018,21
3/10/2018,22
3/10/2018,31
3/10/2018,65
3/10/2018,81
3/10/2018,23
3/10/2018,49
3/10/2018,31
